feature	ASV_1	Subdoligranulum	ASV_3	Faecalibacterium	Bifidobacterium	Akkermansia	Escherichia.Shigella	Ruminococcus	Bacteroides	Monoglobus	X.Ruminococcus..torques.group	Anaerostipes	ASV_26	Erysipelotrichaceae.UCG.003	Dialister	Streptococcus	Phascolarctobacterium	ASV_37	Tyzzerella	CAG.56	Alistipes	Coprococcus	ASV_46	ASV_47	X.Eubacterium..hallii.group	Lachnospiraceae.NC2004.group	NK4A214.group	Lachnospiraceae.ND3007.group	Butyricicoccus	Romboutsia	Lachnospira	Christensenellaceae.R.7.group	Lachnoclostridium	ASV_102	UCG.002	X.Eubacterium..siraeum.group	Collinsella	Colidextribacter	Prevotella	X.Eubacterium..ventriosum.group	Lachnospiraceae.NK4A136.group	ASV_138	X.Eubacterium..ruminantium.group	Clostridium.sensu.stricto.1	X.Eubacterium..eligens.group	Lachnospiraceae.FCS020.group	Intestinimonas	Barnesiella	Blautia	Erysipelatoclostridium	Moryella	Roseburia	Intestinibacter	ASV_191	Paraprevotella	Eggerthella	Defluviitaleaceae.UCG.011	Lachnospiraceae.UCG.001	X.Eubacterium..xylanophilum.group	Parabacteroides	UCG.005	Oscillibacter	ASV_257	UBA1819	Lachnospiraceae.UCG.008	Bilophila	Senegalimassilia	CAG.352	Family.XIII.AD3011.group	DTU089	Butyricimonas	ASV_318	Enterococcus	Lachnospiraceae.UCG.010	Negativibacillus	Odoribacter	Holdemania	Flavonifractor	Veillonella	Sutterella	ASV_400	UCG.009	Turicibacter	Lactococcus	Parasutterella	GCA.900066575	Hungatella	ASV_450	UCG.003	Family.XIII.UCG.001	ASV_491	Gordonibacter	ASV_510	Frisingicoccus	Methanobrevibacter	Shuttleworthia	Oribacterium	X.Clostridium..innocuum.group	Parvimonas	ASV_603	Papillibacter	X.Eubacterium..brachy.group	ASV_657	X.Eubacterium..fissicatena.group	Catenibacillus	ASV_684	Fournierella	Pseudoflavonifractor	Gemella	ASV_765	Candidatus.Soleaferrea	Oscillospira	Christensenella	Enteroscipio	Eisenbergiella	Coprobacter	TM7x	Actinomyces	Solobacterium	Atopobium	Rothia	ASV_1004	Paludicola	Anaerofilum	X.Eubacterium..nodatum.group
16S_FCS_Hsap_S3_scWim_520d_Rep3_03-520	7.80091679644702	7.19987077940378	4.52133247732789	5.7455492639169	6.15340166541853	3.47658989857251	4.0327712240593	7.06910528440337	4.10074420764551	3.44130808442787	2.38594577955358	4.5680656716713	1.23854332671604	5.17623407889276	1.51995578615422	5.16840625027252	-2.4503361273979	5.05460594099827	-2.4503361273979	0.322252594841884	4.48697795382578	1.23854332671604	3.53107808385658	2.54009645938084	4.85350709787981	-1.35172383872979	-0.253111550061678	3.41045009606797	1.76917157777821	5.14555379032064	0.845500738606431	3.17368137878944	3.42459460345413	2.17463668588637	0.382877216658319	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	2.30325406370847	0.983651077087249	2.63106823758657	-2.4503361273979	1.51995578615422	2.86286985164389	2.32034849706777	-2.4503361273979	-2.4503361273979	1.35632636237242	1.48148950532643	-0.658576658169842	-2.4503361273979	2.86778386644632	-2.4503361273979	-2.4503361273979	2.63106823758657	0.545396146156093	-1.75718894683795	-2.4503361273979	-2.4503361273979	-0.504425978342584	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	2.31183780739986	-2.4503361273979	-2.4503361273979	-1.75718894683795	2.39385095906069	-2.4503361273979	-2.4503361273979	-0.0524408545995269	-2.4503361273979	-2.4503361273979	1.07602439721826	-2.4503361273979	1.61010688314852	-2.4503361273979	1.57501556333725	-0.504425978342584	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	1.04617143406858	0.916959702588577	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	1.48148950532643	-2.4503361273979	0.0345705223901028	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-0.658576658169842	-2.4503361273979	0.768539697470303	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-2.4503361273979	0.881868382777306	0.594186310325525	0.257714073704313	-1.06404176627801	-1.35172383872979	-2.4503361273979	-2.4503361273979	-2.4503361273979	-0.370894585718062
16S_FCS_Hsap_S4_scBem_minus10d_Rep2_04-minus10	7.39772845615496	4.81112085035827	5.89555654776011	6.97669359575282	3.27573058007274	-2.26553296508568	4.81785488253961	5.14299760180894	4.70801005443446	4.23425407557017	-2.26553296508568	3.7158812461688	-2.26553296508568	3.97474288008509	-2.26553296508568	1.62628733302494	2.66172072007152	-2.26553296508568	4.17700720138251	5.25794834748781	2.69731166517422	2.05195514845063	2.9162505852064	3.80520476291681	3.87219408900055	0.373524364529575	3.44157729966319	3.85035916039735	4.78372187617015	1.3720531946407	-1.16692067641757	-2.26553296508568	-0.473773495857629	2.23427670524458	1.2309745963808	1.64649004034246	-2.26553296508568	-0.656095052651583	4.19280531825911	1.06667154508952	-2.26553296508568	2.67610945752362	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	2.2003751535689	-2.26553296508568	-0.473773495857629	0.869961250843466	-2.26553296508568	2.60966435811547	1.39802868104396	-2.26553296508568	-1.16692067641757	-2.26553296508568	2.63230683486523	0.567680378970532	0.567680378970532	-2.26553296508568	1.60566804582221	1.75981872564947	-2.26553296508568	-2.26553296508568	-2.26553296508568	1.03030390091865	0.132362307712687	-2.26553296508568	-2.26553296508568	-1.57238578452574	-0.186091423405848	-2.26553296508568	-0.473773495857629	-0.186091423405848	-0.0683083877494641	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	0.825509488272632	1.03030390091865	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	-0.31962281603037	0.778989472637739	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	-2.26553296508568	0.869961250843466	-2.26553296508568	-0.656095052651583	-0.31962281603037	-0.473773495857629	-2.26553296508568	-2.26553296508568	1.70475894846644	-2.26553296508568	0.299416392375853	-2.26553296508568	-2.26553296508568	-0.0683083877494641	-2.26553296508568	-0.186091423405848	0.442517236016526	-2.26553296508568	0.567680378970532	-0.31962281603037	-2.26553296508568	-0.656095052651583	-2.26553296508568	-1.16692067641757	-2.26553296508568	0.219373684702317	-0.0683083877494641	-2.26553296508568	-2.26553296508568
16S_FCS_Hsap_S4_scWim_360d_Rep4_04-360	7.2143737950777	4.87670622404445	4.68898550257272	5.10496487602543	4.94663882478769	4.54534908809001	-0.68397540697108	5.1872029742624	1.56731639163542	4.1523064999804	2.992325264936	3.78001516555423	4.82135612896128	3.29258611959464	-2.47573487619913	3.0615993908194	0.820101989805195	5.4666273614752	2.89024113882272	1.74377282897697	0.296853846040647	2.58051092914917	3.53307830924346	2.94036552600529	3.14103622146744	1.71391986582729	2.24276399509596	0.519997397354856	2.78176049582865	0.41463688169703	0.00917177358886575	4.17583699739059	0.702318954148811	-0.0778396034007641	1.05062564841703	1.58470813434728	-2.47573487619913	1.49455703735299	-0.278510298862915	2.80237978303138	-2.47573487619913	2.89490315192853	1.35290652028996	-2.47573487619913	-2.47573487619913	1.26193474208423	-2.47573487619913	-2.47573487619913	0.820101989805195	1.05062564841703	0.820101989805195	-0.866296963765034	-1.08944051507924	-0.173149783205089	0.232315324903076	-0.0778396034007641	0.519997397354856	-2.47573487619913	-2.47573487619913	0.0892144812624021	0.568787561524288	-1.08944051507924	-0.173149783205089	0.702318954148811	-2.47573487619913	-2.47573487619913	-2.47573487619913	-2.47573487619913	2.45151880895807	-2.47573487619913	-2.47573487619913	1.43628812922901	-2.47573487619913	-2.47573487619913	-2.47573487619913	-1.78258769563919	0.659759339730015	-1.08944051507924	-2.47573487619913	-2.47573487619913	2.79726468236461	-2.47573487619913	-0.68397540697108	-2.47573487619913	-2.47573487619913	-1.08944051507924	-2.47573487619913	1.58470813434728	-2.47573487619913	-1.78258769563919	-2.47573487619913	1.28546523949443	-0.529824727143821	-2.47573487619913	-2.47573487619913	0.357478467857081	-2.47573487619913	0.296853846040647	-2.47573487619913	-2.47573487619913	-0.866296963765034	-0.866296963765034	-2.47573487619913	-2.47573487619913	-0.866296963765034	-2.47573487619913	1.28546523949443	-1.78258769563919	-2.47573487619913	0.743140948669066	-0.396293334519299	-2.47573487619913	0.296853846040647	-2.47573487619913	-2.47573487619913	-2.47573487619913	-2.47573487619913	-0.396293334519299	-1.08944051507924	-1.78258769563919	-0.68397540697108	-2.47573487619913	-1.37712258753102	-1.08944051507924	-2.47573487619913
16S_FCS_Hsap_S4_scWim_390d_Rep4_04-390	7.11467522125821	3.91245709018712	5.15623048590816	4.50948169607417	3.72967138857165	2.75900388581942	-2.15365099991663	4.90854063236993	1.75837200551152	3.61779012321339	3.598921638909	4.63757046280956	4.49013873323104	1.81664091363549	-2.15365099991663	4.12299248942502	-0.361891530688574	3.44477095908175	2.85029530602883	4.1544474415929	0.679562344139587	3.37973848881089	2.79510889046154	1.94069356230547	4.3580943297281	3.64846737546043	3.0224987326572	1.69649660179343	3.52652160910044	3.28007100363761	0.554399201185581	2.82995562179171	-0.767356638796738	-0.0742094582367929	0.0435735774195905	0.790787979249812	-2.15365099991663	2.02073626997901	1.06522482495157	2.16383711361968	-2.15365099991663	2.48107798831301	-2.15365099991663	-2.15365099991663	-2.15365099991663	1.58401861836674	-1.46050381935668	-2.15365099991663	1.28033620456852	1.7975927186648	1.10444553810485	0.842081273637362	-0.767356638796738	0.48540632969863	-1.05503871124852	0.411298357544908	-1.46050381935668	-2.15365099991663	-2.15365099991663	-0.544213087482528	-0.207740850861316	-2.15365099991663	0.148934093077417	1.1421858660877	-2.15365099991663	-2.15365099991663	-2.15365099991663	-2.15365099991663	2.02073626997901	-2.15365099991663	-2.15365099991663	0.554399201185581	-2.15365099991663	-2.15365099991663	-2.15365099991663	-2.15365099991663	1.60754911577693	-1.05503871124852	-2.15365099991663	-2.15365099991663	0.618937722323152	-2.15365099991663	-2.15365099991663	0.736720757979536	-1.05503871124852	-2.15365099991663	-2.15365099991663	1.81664091363549	-2.15365099991663	-2.15365099991663	-2.15365099991663	0.736720757979536	-2.15365099991663	-2.15365099991663	-2.15365099991663	0.842081273637362	-2.15365099991663	0.411298357544908	-2.15365099991663	-2.15365099991663	-2.15365099991663	0.48540632969863	-0.361891530688574	-0.361891530688574	-2.15365099991663	-2.15365099991663	0.0435735774195905	-2.15365099991663	-2.15365099991663	-0.767356638796738	-2.15365099991663	-2.15365099991663	-0.767356638796738	-2.15365099991663	-1.05503871124852	-2.15365099991663	-2.15365099991663	-2.15365099991663	-2.15365099991663	-1.05503871124852	-2.15365099991663	-2.15365099991663	-2.15365099991663	-1.05503871124852	-1.46050381935668
16S_FCS_Hsap_S4_scWim_420d_Rep4_04-420	7.0196722051787	4.62897638752318	5.4467379910183	3.04503560702257	3.75551424393415	5.05010017856454	-1.91780902323734	4.25805824686842	-0.126049554009286	2.51300777560597	4.31660170248103	2.31629748135992	5.54498013417511	1.34028751478414	-1.91780902323734	4.57443081178313	-1.91780902323734	5.05292105490618	2.59305048327951	2.83578116786902	-1.91780902323734	3.90523687224568	3.67317795727352	3.48486835863494	1.44948680674913	1.69310888940688	3.05200427633866	-1.91780902323734	3.36030563599318	2.98746575520109	0.721248306377918	3.7451514568986	1.54792687956239	1.21768519269181	1.17323343012098	-0.308371110803241	-1.91780902323734	1.07792325031665	-1.91780902323734	1.37802784276699	-1.91780902323734	3.10607149760894	-1.91780902323734	-1.91780902323734	-1.91780902323734	1.07792325031665	-1.91780902323734	-1.91780902323734	-1.91780902323734	2.03343469534409	1.71977713648904	-0.308371110803241	-0.308371110803241	0.972562734658824	-1.91780902323734	0.721248306377918	0.567097626550659	-1.91780902323734	-1.91780902323734	-1.91780902323734	1.9942139821908	-1.91780902323734	-0.126049554009286	1.81986059504603	-1.91780902323734	-1.91780902323734	-1.91780902323734	-1.91780902323734	2.4766401314351	-1.91780902323734	-1.91780902323734	1.0266299559291	-1.91780902323734	-0.53151466211745	-0.53151466211745	-1.91780902323734	-1.2246618426774	-1.91780902323734	-1.91780902323734	-1.91780902323734	-1.91780902323734	-1.91780902323734	-0.308371110803241	-0.53151466211745	-0.819196734569231	-1.91780902323734	-1.91780902323734	0.972562734658824	-1.91780902323734	-1.91780902323734	-1.91780902323734	0.915404320818875	-0.308371110803241	-1.91780902323734	-1.91780902323734	-0.308371110803241	-1.2246618426774	-1.91780902323734	-1.91780902323734	-1.91780902323734	0.567097626550659	-1.91780902323734	-1.91780902323734	-1.2246618426774	-1.91780902323734	-1.91780902323734	1.17323343012098	-0.819196734569231	-1.91780902323734	0.790241177864869	-0.126049554009286	-1.91780902323734	1.0266299559291	-1.91780902323734	-1.91780902323734	-1.91780902323734	-1.91780902323734	-0.819196734569231	-1.91780902323734	-1.2246618426774	-1.91780902323734	-1.91780902323734	-1.91780902323734	-1.2246618426774	-1.91780902323734
16S_FCS_Hsap_S4_scWim_450d_Rep4_04-450	6.62720169910787	5.01993332107503	5.36805788256795	3.57301433813871	3.36941538289747	4.36624497725564	-1.45086618270757	3.84745118384047	-0.0645718215876768	2.93116045196631	4.20162299756108	2.26270588399674	5.47669172357075	0.158571729726533	-1.45086618270757	3.66112160564898	-1.45086618270757	4.70186651199654	1.03404046708043	1.68462803322158	-1.45086618270757	2.76864152246854	2.69226854368397	2.83959325844082	2.33332345121069	2.73878855931886	5.08582541488374	-1.45086618270757	3.60537962264074	1.49357279645887	-1.45086618270757	4.21901474027295	1.98312102177758	-0.0645718215876768	0.746358394628652	-0.0645718215876768	-1.45086618270757	0.340893286520488	-1.45086618270757	1.54486609084642	-1.45086618270757	1.88133832746764	-1.45086618270757	-1.45086618270757	-1.45086618270757	-0.352253894039458	-1.45086618270757	-1.45086618270757	-0.0645718215876768	-1.45086618270757	1.68462803322158	1.72718764764038	-0.757719002147622	-1.45086618270757	-1.45086618270757	-1.45086618270757	0.628575358972268	-1.45086618270757	-1.45086618270757	-1.45086618270757	0.851718910286478	-1.45086618270757	-0.757719002147622	1.49357279645887	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	2.26270588399674	-1.45086618270757	-1.45086618270757	0.628575358972268	-1.45086618270757	-1.45086618270757	-0.0645718215876768	-1.45086618270757	0.158571729726533	-1.45086618270757	-1.45086618270757	-1.45086618270757	0.340893286520488	-1.45086618270757	-1.45086618270757	-1.45086618270757	0.495043966347746	-0.757719002147622	-1.45086618270757	-0.352253894039458	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	-0.757719002147622	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	0.158571729726533	-0.757719002147622	-0.352253894039458	-1.45086618270757	-1.45086618270757	-1.45086618270757	-0.352253894039458	-1.45086618270757	-1.45086618270757	-0.757719002147622	-0.352253894039458	-1.45086618270757	-0.757719002147622	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	-1.45086618270757	0.158571729726533	-1.45086618270757	-1.45086618270757
16S_FCS_Hsap_S4_scWim_490d_Rep4_04-490	6.8114781559953	4.79248242522396	5.18305415210979	5.25584747262978	3.61346971111781	6.32492496116853	-0.147730404575751	3.50552187189503	1.93171113710408	1.85374959563437	3.50032705501793	2.21312359654227	4.27351694325141	2.07147307947924	-1.75716831700985	2.04949417276047	2.21312359654227	4.614443530222	2.36996606803524	2.73146805272229	-1.75716831700985	2.5194978020062	3.34269811081435	2.87756067121978	0.640726955788519	3.17008536814735	1.79817974447956	-1.06402113644991	3.10264408735182	0.807781040451685	0.188741832045462	3.50552187189503	1.6440290646523	1.3783258989193	0.950881884092359	0.881889012605407	-1.75716831700985	0.0345911522182036	1.01542040522993	2.53329112413854	-1.75716831700985	2.19407540157158	-1.75716831700985	-1.75716831700985	-1.75716831700985	0.881889012605407	-0.370873955889961	-1.75716831700985	0.0345911522182036	0.950881884092359	1.28735412071357	-0.658556028341742	0.545416775984194	-1.75716831700985	-1.75716831700985	-1.75716831700985	1.18727066215659	-1.75716831700985	-1.75716831700985	-0.370873955889961	-1.75716831700985	-1.75716831700985	0.440056260326368	0.188741832045462	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	2.57356502327648	-1.75716831700985	-1.75716831700985	1.42088551333809	-1.75716831700985	1.01542040522993	-0.658556028341742	-0.658556028341742	-1.75716831700985	0.322273224669984	-1.75716831700985	-1.75716831700985	-0.658556028341742	-0.147730404575751	-0.370873955889961	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-0.147730404575751	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-0.147730404575751	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	0.640726955788519	-1.75716831700985	-1.75716831700985	-0.658556028341742	-1.75716831700985	-1.75716831700985	-0.147730404575751	-1.75716831700985	-1.75716831700985	-0.147730404575751	-1.75716831700985	-1.75716831700985	0.322273224669984	-1.75716831700985	-1.06402113644991	-0.370873955889961	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985	-1.75716831700985
16S_FCS_Hsap_S4_scWim_504d_Rep4_04-504	7.29854939846776	4.95171960367595	4.98553296804173	4.66931458832502	4.41950278992864	4.40361142259201	-0.290027411383689	3.91466520800728	-1.67632177250358	3.95129934118706	3.44764220689968	3.82084645278962	3.23633311323247	1.69097405748289	-1.67632177250358	3.74862824497782	-0.57770948383547	4.29238578748179	3.41742842830318	2.60034434651248	-0.57770948383547	3.82084645278962	3.37992403284473	2.83453773401327	3.21402735571817	3.10280172060795	2.58635810453774	0.52090280483264	3.191212677952	2.17382582920648	-0.0668838600694792	3.51106403333718	1.93459614014064	0.962735557111679	-1.67632177250358	0.403119769176256	-1.67632177250358	0.721573500294791	-0.983174591943634	-1.67632177250358	-1.67632177250358	2.71812738216886	-1.67632177250358	-0.0668838600694792	-1.67632177250358	2.19487923840431	-1.67632177250358	-1.67632177250358	1.26811720666286	0.808584877284421	1.69097405748289	-0.983174591943634	0.808584877284421	-1.67632177250358	-1.67632177250358	-0.0668838600694792	0.269588376551734	-1.67632177250358	-1.67632177250358	-1.67632177250358	0.115437696724475	-1.67632177250358	-1.67632177250358	-0.0668838600694792	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	2.25550386022075	-1.67632177250358	-1.67632177250358	2.33101141272889	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	0.721573500294791	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	1.26811720666286	-1.67632177250358	-1.67632177250358	-1.67632177250358	0.403119769176256	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-0.983174591943634	0.115437696724475	-0.983174591943634	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	0.962735557111679	-0.290027411383689	-1.67632177250358	-0.0668838600694792	-1.67632177250358	-1.67632177250358	0.115437696724475	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-1.67632177250358	-0.290027411383689	-1.67632177250358	-1.67632177250358
16S_FCS_Hsap_S4_scWim_520d_Rep4_04-520	6.04160904452047	4.19432143338247	5.24066529350482	4.66403566890603	3.52857322701064	5.70250561211139	0.610802494926356	5.56310221200965	1.65225636975452	1.42173271114268	2.42996093834253	1.81477529925229	5.28674175180265	-0.487809793741753	-1.87410415486164	1.21693829849667	1.76348200486474	3.92498849959888	2.84439471643345	-1.87410415486164	0.323120422474576	1.73681375778258	3.27918743963613	2.70060682364174	1.49319167512483	1.26139006106751	3.26169428218862	-1.87410415486164	2.77028674427973	1.21693829849667	-1.87410415486164	3.82633941852904	2.33058846452932	1.93255833490868	1.95453724162745	-1.87410415486164	-1.87410415486164	-0.264666242427543	-0.0823446856335889	1.34477167000656	-1.87410415486164	3.45861463840373	-1.87410415486164	-0.0823446856335889	-1.87410415486164	-0.775491866193534	-0.264666242427543	-1.87410415486164	-1.87410415486164	0.610802494926356	1.76348200486474	-1.87410415486164	-0.775491866193534	-1.87410415486164	-1.1809569743017	-1.1809569743017	1.70941478359447	-1.87410415486164	-1.87410415486164	-0.487809793741753	1.789457491268	0.898484567378137	0.205337386818192	2.11487989170263	-1.87410415486164	-1.87410415486164	-1.87410415486164	-1.87410415486164	2.11487989170263	-0.264666242427543	-1.87410415486164	0.523791117936727	-1.87410415486164	2.28477892849803	-1.87410415486164	-1.87410415486164	0.0718059941936694	1.45810035531356	-1.87410415486164	-1.87410415486164	0.764953174753615	-0.487809793741753	-0.487809793741753	-1.87410415486164	-1.87410415486164	-1.87410415486164	-1.87410415486164	0.523791117936727	-0.775491866193534	-1.87410415486164	-1.87410415486164	0.0718059941936694	0.0718059941936694	-1.87410415486164	-1.87410415486164	-0.264666242427543	-1.87410415486164	-1.87410415486164	-1.87410415486164	-1.87410415486164	0.690845202599893	-1.87410415486164	0.428480938132402	-1.87410415486164	-1.87410415486164	-1.87410415486164	1.0703348243048	-0.487809793741753	-1.87410415486164	0.428480938132402	-0.0823446856335889	-1.87410415486164	-0.264666242427543	-1.87410415486164	-1.87410415486164	-1.87410415486164	-1.87410415486164	-0.487809793741753	-1.87410415486164	-1.87410415486164	-1.87410415486164	-1.87410415486164	-1.87410415486164	-1.87410415486164	-1.87410415486164
16S_FCS_Hsap_S5_scBem_minus10d_Rep3_05-minus10	6.65857505817109	5.62927163003828	4.51017826798443	5.5874969764518	-2.27653868262066	4.66754852560887	0.719193590933336	3.53160380735979	4.27024672813987	3.40363392639641	2.4856352521771	1.18919722017907	2.34843413066362	1.73079450261182	3.6095653488295	1.09075714736582	0.362518646994604	4.35677975065972	2.49414594184501	3.42724379203555	2.70706793908768	1.55210271386844	3.79419904538184	2.81105765261173	2.0001274363954	3.8304842051216	4.19735201373162	1.81780587960145	3.27642090230096	0.556674661435561	0.0260464103733906	1.01929818338367	0.814503770737661	3.14841133486075	3.00157597660986	0.858955533308495	-2.27653868262066	0.0260464103733906	-2.27653868262066	1.78390432792576	0.942337142247546	1.89784858727498	-2.27653868262066	1.38702296350899	-2.27653868262066	1.43703338408365	-1.17792639395255	0.942337142247546	-2.27653868262066	1.30698025583546	0.767983755102768	-2.27653868262066	-2.27653868262066	-2.27653868262066	1.43703338408365	-2.27653868262066	1.01929818338367	-2.27653868262066	-1.17792639395255	1.89784858727498	1.91311605940577	-2.27653868262066	0.362518646994604	-0.330628533565342	0.942337142247546	-2.27653868262066	-2.27653868262066	-2.27653868262066	1.1246586990415	-0.4847792133926	-0.890244321500764	2.60626323996572	-2.27653868262066	-1.17792639395255	0.814503770737661	-0.667100770186555	-2.27653868262066	-1.58339150206071	-2.27653868262066	-2.27653868262066	-2.27653868262066	1.36104747710573	-2.27653868262066	-2.27653868262066	-2.27653868262066	-0.197097140940819	-2.27653868262066	-2.27653868262066	-2.27653868262066	-0.890244321500764	-0.667100770186555	-2.27653868262066	0.362518646994604	1.21996887884583	0.61383307527551	-2.27653868262066	-2.27653868262066	-0.667100770186555	-2.27653868262066	-1.17792639395255	-0.667100770186555	-1.58339150206071	-2.27653868262066	-2.27653868262066	-0.4847792133926	-2.27653868262066	-1.17792639395255	-2.27653868262066	-2.27653868262066	-2.27653868262066	-0.890244321500764	-1.58339150206071	-0.4847792133926	-2.27653868262066	-2.27653868262066	-0.0793141052844357	-2.27653868262066	-2.27653868262066	-2.27653868262066	-2.27653868262066	-2.27653868262066	-1.58339150206071	-2.27653868262066	-1.58339150206071	-2.27653868262066
16S_FCS_Hsap_S5_scWim_360d_Rep5_05-360	6.9940459625227	3.64946467695681	3.89370966705508	2.95343149150773	6.31131501610062	5.70003522014968	-2.19986010299005	4.74999635201072	2.04863513905931	3.61725105697315	2.11762801054626	1.48901935112388	5.08152556058023	2.66767434746553	0.508190098112157	1.78912394357422	-1.50671292243011	5.67715779263234	-0.00263552565383349	1.78912394357422	1.46370154313959	1.91101376118326	5.48216140783682	3.99045530286309	1.95902298036962	2.44453079615132	2.94180345351261	-2.19986010299005	1.67134090791784	2.712794782746	-0.00263552565383349	2.25448719326345	-2.19986010299005	1.48901935112388	1.48901935112388	1.91101376118326	1.16743572699642	0.572728619249728	-2.19986010299005	0.439197226625206	0.365089254471484	1.73196552973427	-2.19986010299005	-2.19986010299005	0.978193727357893	1.01901572187815	-2.19986010299005	-2.19986010299005	-0.408100633761998	1.51371196371425	-0.120418561310217	-0.408100633761998	0.439197226625206	2.15684872369954	-2.19986010299005	-2.19986010299005	-2.19986010299005	-2.19986010299005	-0.813565741870162	-0.590422190555953	2.5450720253732	-2.19986010299005	2.51863876830504	-0.590422190555953	0.935634112939097	-2.19986010299005	-2.19986010299005	-2.19986010299005	1.75138361559137	-0.408100633761998	-2.19986010299005	3.44204696794806	-2.19986010299005	-2.19986010299005	-0.590422190555953	-2.19986010299005	0.572728619249728	-2.19986010299005	-2.19986010299005	-2.19986010299005	0.508190098112157	-0.590422190555953	-0.120418561310217	-2.19986010299005	-2.19986010299005	-2.19986010299005	-2.19986010299005	-0.120418561310217	-2.19986010299005	-2.19986010299005	-2.19986010299005	-0.590422190555953	1.41105780965417	1.05823643503143	1.35548795849936	0.508190098112157	-2.19986010299005	-2.19986010299005	-2.19986010299005	0.365089254471484	-1.50671292243011	-0.813565741870162	-0.25394995393474	-0.813565741870162	-0.590422190555953	-0.813565741870162	-0.25394995393474	-2.19986010299005	-2.19986010299005	-2.19986010299005	-1.10124781432194	-2.19986010299005	-2.19986010299005	-1.10124781432194	-2.19986010299005	-2.19986010299005	-2.19986010299005	-1.10124781432194	-2.19986010299005	-2.19986010299005	-2.19986010299005	-2.19986010299005	-1.50671292243011	-2.19986010299005	-2.19986010299005
